direction,entry_date,entry_price,exit_date,exit_price,shares,pnl,return_pct,exit_reason
LONG,2023-05-16,39.08,2023-05-16,39.0,2420.03,-193.6,-0.2,eod
SHORT,2023-05-31,38.16,2023-05-31,38.2,2473.56,-98.94,-0.1,eod
LONG,2023-06-09,39.94,2023-06-09,39.86,2360.96,-188.88,-0.2,eod
SHORT,2023-06-20,40.16,2023-06-20,40.05,2343.27,269.48,0.29,eod
SHORT,2023-06-28,39.35,2023-06-28,39.47,2398.31,-287.8,-0.3,eod
SHORT,2023-07-06,39.05,2023-07-06,38.97,2409.42,216.85,0.23,eod
SHORT,2023-07-14,41.09,2023-07-14,41.01,2295.11,183.61,0.19,eod
LONG,2023-07-24,40.47,2023-07-24,40.88,2334.58,957.18,1.01,eod
SHORT,2023-08-01,41.56,2023-08-01,41.41,2295.23,355.76,0.37,eod
SHORT,2023-08-09,40.2,2023-08-09,40.1,2380.99,250.0,0.26,eod
SHORT,2023-08-17,38.86,2023-08-17,38.66,2469.51,481.56,0.5,eod
LONG,2023-08-28,39.24,2023-08-28,39.3,2457.26,147.44,0.15,eod
SHORT,2023-09-05,39.34,2023-09-05,39.3,2454.88,73.65,0.08,eod
SHORT,2023-09-07,38.58,2023-09-07,38.65,2504.74,-162.81,-0.17,eod
LONG,2023-09-12,39.08,2023-09-12,39.07,2469.05,-12.35,-0.01,eod
LONG,2023-09-14,39.25,2023-09-14,39.28,2457.87,78.65,0.08,eod
SHORT,2023-09-15,39.27,2023-09-15,39.13,2458.39,344.18,0.36,eod
SHORT,2023-09-18,38.96,2023-09-18,39.09,2486.35,-323.47,-0.33,eod
SHORT,2023-09-21,38.02,2023-09-21,38.02,2539.74,0.0,0.0,eod
SHORT,2023-09-22,38.63,2023-09-22,38.48,2499.63,374.94,0.39,eod
LONG,2023-09-25,38.26,2023-09-25,38.32,2533.11,151.99,0.16,eod
LONG,2023-09-26,37.95,2023-09-26,37.76,2557.95,-473.22,-0.49,eod
SHORT,2023-09-28,37.64,2023-09-28,37.91,2566.73,-705.85,-0.73,eod
SHORT,2023-09-29,38.25,2023-09-29,37.94,2508.27,777.56,0.81,eod
LONG,2023-10-03,37.49,2023-10-03,37.26,2578.48,-605.94,-0.63,eod
LONG,2023-10-05,37.17,2023-10-05,37.28,2585.19,284.37,0.3,eod
LONG,2023-10-09,37.37,2023-10-09,37.66,2578.93,734.99,0.76,eod
LONG,2023-10-11,38.52,2023-10-11,38.43,2520.39,-214.23,-0.22,eod
LONG,2023-10-13,38.09,2023-10-13,37.86,2543.17,-584.93,-0.6,eod
LONG,2023-10-17,37.89,2023-10-17,38.04,2541.92,381.29,0.4,eod
LONG,2023-10-20,36.99,2023-10-20,36.77,2613.21,-587.97,-0.61,eod
LONG,2023-10-23,36.58,2023-10-23,36.76,2627.95,486.17,0.51,eod
LONG,2023-10-24,37.16,2023-10-24,37.22,2599.0,155.94,0.16,eod
SHORT,2023-10-25,36.84,2023-10-25,36.76,2625.96,196.95,0.2,eod
LONG,2023-10-26,36.51,2023-10-26,36.55,2654.82,119.47,0.12,eod
SHORT,2023-10-31,36.52,2023-10-31,36.69,2656.84,-451.66,-0.47,eod
SHORT,2023-11-06,38.92,2023-11-06,38.78,2481.98,347.48,0.36,eod
LONG,2023-11-07,38.55,2023-11-07,38.69,2514.36,352.01,0.36,eod
LONG,2023-11-08,38.56,2023-11-08,38.44,2522.38,-302.69,-0.31,eod
LONG,2023-11-10,38.12,2023-11-10,38.34,2543.96,559.67,0.58,eod
SHORT,2023-11-13,38.16,2023-11-13,38.33,2555.22,-421.61,-0.43,eod
LONG,2023-11-16,39.42,2023-11-16,39.3,2463.39,-283.29,-0.29,eod
SHORT,2023-11-27,39.32,2023-11-27,39.38,2462.81,-147.77,-0.15,eod
SHORT,2023-11-28,39.55,2023-11-28,39.72,2444.94,-415.64,-0.43,eod
LONG,2023-12-04,39.44,2023-12-04,39.26,2441.74,-439.51,-0.46,eod
SHORT,2023-12-05,38.92,2023-12-05,39.05,2463.32,-307.92,-0.32,eod
SHORT,2023-12-13,38.98,2023-12-13,39.65,2452.03,-1630.6,-1.71,eod
LONG,2023-12-22,39.34,2023-12-22,39.38,2390.53,95.62,0.1,eod
