direction,entry_date,entry_price,exit_date,exit_price,shares,pnl,return_pct,exit_reason
SHORT,2026-02-01,2.0,2026-02-01,1.97,10044.52,220.98,1.1,signal_decay
SHORT,2026-02-01,2.0,2026-02-01,2.0,16273.33,-16.27,-0.05,signal_decay
SHORT,2026-02-01,2.0,2026-02-01,2.0,7729.48,-23.19,-0.15,signal_decay
SHORT,2026-02-01,2.0,2026-02-01,1.99,12528.11,12.53,0.05,signal_decay
SHORT,2026-02-01,1.99,2026-02-01,1.99,7596.79,-15.19,-0.1,signal_decay
LONG,2026-02-01,1.94,2026-02-01,1.95,13903.98,182.14,0.68,signal_decay
SHORT,2026-02-01,1.95,2026-02-01,1.94,10027.97,101.28,0.52,signal_decay
LONG,2026-02-01,1.94,2026-02-01,1.95,8444.88,85.29,0.52,signal_decay
LONG,2026-02-01,1.89,2026-02-02,1.95,26656.3,1626.03,3.23,signal_decay
SHORT,2026-02-02,1.95,2026-02-02,1.91,17455.3,560.32,1.65,signal_decay
SHORT,2026-02-02,1.97,2026-02-02,1.89,26034.95,2215.57,4.31,signal_decay
LONG,2026-02-02,1.89,2026-02-02,1.94,27823.3,1616.53,3.08,signal_decay
SHORT,2026-02-02,1.95,2026-02-02,1.91,19989.18,761.59,1.96,signal_decay
LONG,2026-02-02,1.91,2026-02-02,1.9,14567.25,-27.68,-0.1,signal_decay
LONG,2026-02-02,1.89,2026-02-02,1.94,16022.16,929.29,3.08,signal_decay
SHORT,2026-02-02,1.94,2026-02-02,1.92,10785.01,303.06,1.45,signal_decay
LONG,2026-02-02,1.91,2026-02-02,1.95,9756.07,313.17,1.68,signal_decay
SHORT,2026-02-02,1.95,2026-02-02,1.93,9353.64,206.72,1.13,signal_decay
SHORT,2026-02-02,1.93,2026-02-02,1.91,8931.99,250.99,1.45,signal_decay
LONG,2026-02-02,1.9,2026-02-02,1.93,23205.16,582.45,1.32,signal_decay
LONG,2026-02-02,1.92,2026-02-02,1.96,15741.91,676.9,2.25,signal_decay
SHORT,2026-02-02,1.98,2026-02-02,1.98,12225.56,-24.45,-0.1,signal_decay
SHORT,2026-02-02,1.98,2026-02-02,1.97,8813.88,132.21,0.76,signal_decay
LONG,2026-02-02,1.97,2026-02-02,2.0,16203.11,437.48,1.37,signal_decay
SHORT,2026-02-02,2.0,2026-02-02,1.98,27763.06,583.02,1.05,signal_decay
LONG,2026-02-02,1.97,2026-02-02,2.0,19612.53,666.83,1.73,signal_decay
SHORT,2026-02-02,2.01,2026-02-02,1.96,28005.38,1288.25,2.29,signal_decay
LONG,2026-02-02,1.96,2026-02-02,2.0,28991.29,1130.66,1.99,signal_decay
SHORT,2026-02-02,2.0,2026-02-02,1.97,28679.79,774.35,1.35,signal_decay
LONG,2026-02-02,1.97,2026-02-02,2.0,29297.89,937.53,1.62,signal_decay
SHORT,2026-02-02,2.01,2026-02-03,1.96,19033.48,837.47,2.19,signal_decay
LONG,2026-02-03,1.96,2026-02-03,2.0,29930.07,1197.2,2.04,signal_decay
SHORT,2026-02-03,2.0,2026-02-03,1.96,20677.11,827.08,2.0,signal_decay
LONG,2026-02-03,1.96,2026-02-03,1.99,30446.47,1004.73,1.68,signal_decay
SHORT,2026-02-03,2.0,2026-02-03,1.96,22488.43,742.12,1.65,signal_decay
LONG,2026-02-03,1.96,2026-02-03,1.99,30892.09,1019.44,1.68,signal_decay
SHORT,2026-02-03,2.0,2026-02-03,1.95,24649.6,1010.63,2.06,signal_decay
SHORT,2026-02-03,1.98,2026-02-03,1.99,14892.02,-119.14,-0.4,signal_decay
SHORT,2026-02-03,2.01,2026-02-03,2.0,10578.04,84.62,0.4,signal_decay
LONG,2026-02-03,2.0,2026-02-03,2.0,9835.26,-39.34,-0.2,signal_decay
SHORT,2026-02-03,2.01,2026-02-03,1.97,30640.74,1164.35,1.89,signal_decay
LONG,2026-02-03,1.97,2026-02-03,2.03,17333.51,1022.68,3.0,signal_decay
SHORT,2026-02-03,2.03,2026-02-03,1.97,30862.56,1790.03,2.86,signal_decay
LONG,2026-02-03,1.97,2026-02-03,1.92,17696.74,-865.37,-2.48,disaster_stop
SHORT,2026-02-03,1.92,2026-02-03,1.96,12136.91,-594.71,-2.56,disaster_stop
SHORT,2026-02-03,1.96,2026-02-03,1.96,32000.56,-64.0,-0.1,signal_decay
SHORT,2026-02-03,1.96,2026-02-03,2.01,11285.63,-519.14,-2.34,disaster_stop
SHORT,2026-02-03,2.05,2026-02-03,1.98,16137.96,1032.83,3.13,signal_decay
LONG,2026-02-03,1.98,2026-02-03,2.04,16425.34,985.52,3.03,signal_decay
SHORT,2026-02-03,2.04,2026-02-03,1.98,31067.86,1957.28,3.08,signal_decay
LONG,2026-02-03,1.98,2026-02-04,2.04,27689.18,1799.8,3.28,signal_decay
SHORT,2026-02-04,2.05,2026-02-04,1.99,31955.64,1821.47,2.79,signal_decay
SHORT,2026-02-04,2.06,2026-02-04,2.01,32227.5,1611.38,2.43,signal_decay
SHORT,2026-02-04,2.07,2026-02-04,2.11,32461.38,-1269.24,-1.89,max_hold
LONG,2026-02-04,2.05,2026-02-04,2.09,32484.38,1491.03,2.24,signal_decay
SHORT,2026-02-04,2.09,2026-02-04,2.05,25266.96,1061.21,2.01,signal_decay
LONG,2026-02-04,2.05,2026-02-04,2.1,20253.09,970.12,2.34,signal_decay
SHORT,2026-02-04,2.1,2026-02-04,2.09,22286.97,220.64,0.47,signal_decay
LONG,2026-02-04,2.05,2026-02-04,2.1,33399.1,1800.21,2.63,signal_decay
SHORT,2026-02-04,2.1,2026-02-04,2.04,30453.38,2040.38,3.19,signal_decay
LONG,2026-02-04,2.03,2026-02-04,2.08,34557.23,1551.62,2.21,signal_decay
SHORT,2026-02-04,2.08,2026-02-04,2.03,17380.54,799.5,2.21,signal_decay
SHORT,2026-02-04,2.07,2026-02-04,2.02,34540.81,1830.66,2.56,signal_decay
LONG,2026-02-04,2.01,2026-02-04,2.06,29569.1,1534.64,2.58,signal_decay
SHORT,2026-02-04,2.07,2026-02-04,2.01,35371.58,1980.81,2.71,signal_decay
SHORT,2026-02-04,2.04,2026-02-04,2.0,36271.88,1378.33,1.86,signal_decay
LONG,2026-02-04,2.0,2026-02-04,1.98,33170.69,-630.24,-0.95,signal_decay
LONG,2026-02-04,1.99,2026-02-04,2.04,25715.88,1337.23,2.62,signal_decay
SHORT,2026-02-04,2.04,2026-02-04,1.98,32617.13,1924.41,2.89,signal_decay
LONG,2026-02-04,1.98,2026-02-04,2.01,12680.31,431.13,1.72,signal_decay
SHORT,2026-02-04,2.03,2026-02-04,2.01,24494.11,636.85,1.28,signal_decay
LONG,2026-02-04,2.0,2026-02-05,2.01,30704.2,122.82,0.2,signal_decay
LONG,2026-02-05,1.98,2026-02-05,2.0,36994.32,813.88,1.11,signal_decay
SHORT,2026-02-05,2.01,2026-02-05,1.99,31319.33,689.03,1.09,signal_decay
SHORT,2026-02-05,2.04,2026-02-05,2.0,38042.81,1255.41,1.62,signal_decay
LONG,2026-02-05,2.0,2026-02-05,2.0,18200.51,-54.6,-0.15,signal_decay
LONG,2026-02-05,2.0,2026-02-05,2.0,19663.13,-39.33,-0.1,signal_decay
SHORT,2026-02-05,2.0,2026-02-05,1.99,14230.05,199.22,0.7,signal_decay
SHORT,2026-02-05,2.03,2026-02-05,1.99,38509.37,1501.87,1.92,signal_decay
SHORT,2026-02-05,2.0,2026-02-05,2.04,13410.31,-563.23,-2.1,disaster_stop
SHORT,2026-02-05,2.04,2026-02-05,1.96,18216.74,1384.47,3.73,signal_decay
LONG,2026-02-05,1.96,2026-02-05,2.01,39978.74,1998.94,2.55,signal_decay
SHORT,2026-02-05,2.01,2026-02-05,2.03,26183.71,-366.57,-0.7,signal_decay
SHORT,2026-02-05,2.04,2026-02-05,2.0,28506.84,1339.82,2.3,signal_decay
LONG,2026-02-05,1.99,2026-02-05,2.03,16839.2,740.92,2.21,signal_decay
SHORT,2026-02-05,2.03,2026-02-05,1.93,39918.16,3915.97,4.83,signal_decay
LONG,2026-02-05,1.93,2026-02-05,1.89,31008.99,-1392.3,-2.32,disaster_stop
LONG,2026-02-05,1.89,2026-02-05,1.9,43606.06,222.39,0.27,signal_decay
SHORT,2026-02-05,1.9,2026-02-05,1.87,43503.77,1135.45,1.38,signal_decay
LONG,2026-02-05,1.8,2026-02-05,1.76,28966.83,-1152.88,-2.21,disaster_stop
LONG,2026-02-05,1.76,2026-02-05,1.84,34192.81,2571.3,4.27,signal_decay
SHORT,2026-02-05,1.84,2026-02-05,1.8,39987.97,1407.58,1.91,signal_decay
SHORT,2026-02-05,1.82,2026-02-05,1.84,17952.09,-409.31,-1.25,signal_decay
LONG,2026-02-05,1.84,2026-02-05,1.87,15640.75,392.58,1.36,signal_decay
SHORT,2026-02-05,1.87,2026-02-05,1.82,26530.92,1411.45,2.85,signal_decay
LONG,2026-02-05,1.81,2026-02-06,1.7,41085.56,-4630.34,-6.21,disaster_stop
LONG,2026-02-06,1.7,2026-02-06,1.6,45218.49,-4548.98,-5.92,disaster_stop
LONG,2026-02-06,1.6,2026-02-06,1.77,45172.57,7552.85,10.45,signal_decay
SHORT,2026-02-06,1.83,2026-02-06,1.83,14674.66,-26.41,-0.1,signal_decay
LONG,2026-02-06,1.81,2026-02-06,1.82,31764.63,260.47,0.45,signal_decay
LONG,2026-02-06,1.78,2026-02-06,1.77,47343.72,-842.72,-1.0,signal_decay
LONG,2026-02-06,1.77,2026-02-06,1.83,15652.18,910.96,3.29,signal_decay
SHORT,2026-02-06,1.85,2026-02-06,1.81,23356.09,868.85,2.01,signal_decay
LONG,2026-02-06,1.81,2026-02-06,1.83,28905.77,641.71,1.23,signal_decay
SHORT,2026-02-06,1.83,2026-02-06,1.8,37308.1,1313.25,1.92,signal_decay
LONG,2026-02-06,1.79,2026-02-06,1.86,34302.78,2061.6,3.35,signal_decay
SHORT,2026-02-06,1.89,2026-02-06,1.88,45303.83,502.87,0.59,signal_decay
LONG,2026-02-06,1.86,2026-02-06,1.9,41944.79,1681.99,2.15,signal_decay
SHORT,2026-02-06,1.9,2026-02-06,1.91,46259.34,-134.15,-0.15,signal_decay
LONG,2026-02-06,1.92,2026-02-06,1.94,16807.19,337.82,1.05,signal_decay
SHORT,2026-02-06,2.04,2026-02-06,2.0,14254.62,456.15,1.57,signal_decay
LONG,2026-02-06,1.99,2026-02-06,2.0,28842.11,86.53,0.15,signal_decay
LONG,2026-02-06,1.95,2026-02-06,1.99,45476.07,2137.38,2.42,signal_decay
SHORT,2026-02-06,1.99,2026-02-06,1.95,44894.5,2069.64,2.31,signal_decay
LONG,2026-02-06,1.95,2026-02-06,1.99,21079.15,990.72,2.42,signal_decay
SHORT,2026-02-06,2.0,2026-02-06,2.0,45570.48,-45.57,-0.05,signal_decay
SHORT,2026-02-06,2.02,2026-02-06,1.95,21569.06,1509.83,3.47,signal_decay
LONG,2026-02-06,1.95,2026-02-07,2.0,47164.42,2782.7,3.03,signal_decay
SHORT,2026-02-07,2.01,2026-02-07,1.96,46424.17,1996.24,2.14,signal_decay
LONG,2026-02-07,1.96,2026-02-07,2.0,29892.11,1165.79,1.99,signal_decay
SHORT,2026-02-07,2.0,2026-02-07,1.97,47377.16,1326.56,1.4,signal_decay
LONG,2026-02-07,1.97,2026-02-07,2.0,24904.77,622.62,1.27,signal_decay
SHORT,2026-02-07,2.0,2026-02-07,1.99,14552.48,130.97,0.45,signal_decay
LONG,2026-02-07,1.99,2026-02-07,1.99,32892.98,65.79,0.1,signal_decay
SHORT,2026-02-07,1.99,2026-02-07,2.03,14756.08,-634.51,-2.16,disaster_stop
LONG,2026-02-07,1.98,2026-02-07,2.03,21038.23,1030.87,2.47,signal_decay
SHORT,2026-02-07,2.03,2026-02-07,2.02,31379.88,439.32,0.69,signal_decay
LONG,2026-02-07,2.02,2026-02-07,2.01,24628.24,-49.26,-0.1,signal_decay
LONG,2026-02-07,1.96,2026-02-07,1.98,41381.61,951.78,1.17,signal_decay
LONG,2026-02-07,1.95,2026-02-07,1.95,49664.3,-94.36,-0.1,signal_decay
LONG,2026-02-07,1.94,2026-02-07,2.0,15461.5,834.92,2.78,signal_decay
SHORT,2026-02-07,2.0,2026-02-07,1.98,28952.94,434.29,0.75,signal_decay
LONG,2026-02-07,1.98,2026-02-07,2.03,27863.36,1448.89,2.62,signal_decay
SHORT,2026-02-07,2.05,2026-02-07,1.98,47400.47,2938.83,3.03,signal_decay
LONG,2026-02-07,1.98,2026-02-07,2.04,50190.55,2710.29,2.72,signal_decay
SHORT,2026-02-07,2.04,2026-02-07,1.98,49476.36,2770.68,2.75,signal_decay
LONG,2026-02-07,1.98,2026-02-07,2.04,51625.33,3149.15,3.08,signal_decay
SHORT,2026-02-07,2.04,2026-02-07,1.98,50804.08,3099.05,2.99,signal_decay
LONG,2026-02-07,1.98,2026-02-08,2.04,53203.16,3245.39,3.08,signal_decay
SHORT,2026-02-08,2.03,2026-02-08,2.02,52588.47,894.0,0.84,signal_decay
LONG,2026-02-08,2.02,2026-02-08,1.97,19451.46,-855.86,-2.18,disaster_stop
LONG,2026-02-08,1.97,2026-02-08,2.02,18977.6,967.86,2.58,signal_decay
SHORT,2026-02-08,2.03,2026-02-08,2.01,33535.04,771.31,1.13,signal_decay
LONG,2026-02-08,1.98,2026-02-08,2.0,54499.04,1416.98,1.31,signal_decay
SHORT,2026-02-08,2.01,2026-02-08,1.97,19627.82,667.35,1.69,signal_decay
LONG,2026-02-08,1.97,2026-02-08,2.0,55192.99,1324.63,1.22,signal_decay
LONG,2026-02-08,2.01,2026-02-08,2.0,22401.85,-89.61,-0.2,signal_decay
SHORT,2026-02-08,2.0,2026-02-08,1.96,25007.44,1125.33,2.25,signal_decay
LONG,2026-02-08,1.96,2026-02-08,1.94,17183.34,-221.67,-0.66,signal_decay
SHORT,2026-02-08,2.01,2026-02-08,1.96,54818.1,2412.0,2.19,signal_decay
LONG,2026-02-08,1.96,2026-02-08,1.94,50479.48,-853.1,-0.86,signal_decay
SHORT,2026-02-08,1.95,2026-02-08,1.95,22266.67,-42.31,-0.1,signal_decay
LONG,2026-02-08,1.95,2026-02-08,1.99,22569.84,970.5,2.21,signal_decay
SHORT,2026-02-08,1.99,2026-02-08,1.94,49705.13,2291.41,2.32,signal_decay
LONG,2026-02-08,1.94,2026-02-08,1.98,57854.97,1967.07,1.75,signal_decay
SHORT,2026-02-08,1.98,2026-02-08,1.93,45791.72,2014.84,2.22,signal_decay
LONG,2026-02-08,1.93,2026-02-09,1.93,28441.01,-54.04,-0.1,signal_decay
SHORT,2026-02-09,1.98,2026-02-09,1.93,39203.91,1807.3,2.33,signal_decay
LONG,2026-02-09,1.93,2026-02-09,1.97,59638.69,2266.27,1.97,signal_decay
LONG,2026-02-09,1.93,2026-02-09,1.93,60256.38,6.03,0.01,signal_decay
LONG,2026-02-09,1.94,2026-02-09,1.94,19077.43,78.22,0.21,signal_decay
SHORT,2026-02-09,1.99,2026-02-09,1.93,49151.45,2954.0,3.02,signal_decay
LONG,2026-02-09,1.93,2026-02-09,1.95,48859.47,928.33,0.98,signal_decay
SHORT,2026-02-09,1.95,2026-02-09,1.92,43348.57,1261.44,1.49,signal_decay
LONG,2026-02-09,1.91,2026-02-09,1.95,58844.65,2353.79,2.09,signal_decay
SHORT,2026-02-09,1.96,2026-02-09,1.96,20352.8,-40.71,-0.1,signal_decay
LONG,2026-02-09,1.9,2026-02-09,1.99,63091.19,5552.02,4.62,signal_decay
SHORT,2026-02-09,1.99,2026-02-09,1.92,58539.43,4337.77,3.72,signal_decay
LONG,2026-02-09,1.92,2026-02-09,1.93,63319.18,1019.44,0.84,signal_decay
SHORT,2026-02-09,2.0,2026-02-09,1.95,33543.43,1408.82,2.11,signal_decay
LONG,2026-02-09,1.95,2026-02-09,1.98,64728.17,2006.57,1.59,signal_decay
SHORT,2026-02-09,1.99,2026-02-09,1.95,63835.48,2553.42,2.01,signal_decay
LONG,2026-02-09,1.95,2026-02-10,1.98,48331.49,1546.61,1.64,signal_decay
SHORT,2026-02-10,1.99,2026-02-10,1.95,58279.75,1864.95,1.61,signal_decay
LONG,2026-02-10,1.95,2026-02-10,1.99,43051.29,1592.9,1.9,signal_decay
SHORT,2026-02-10,1.99,2026-02-10,1.95,57457.49,2125.93,1.86,signal_decay
LONG,2026-02-10,1.95,2026-02-10,1.98,21332.31,554.64,1.33,signal_decay
SHORT,2026-02-10,1.98,2026-02-10,1.95,33290.05,865.54,1.31,signal_decay
LONG,2026-02-10,1.95,2026-02-10,1.95,22321.25,0.0,0.0,signal_decay
LONG,2026-02-10,1.9,2026-02-10,1.94,69768.87,2379.12,1.79,signal_decay
SHORT,2026-02-10,1.94,2026-02-10,1.91,22909.78,781.22,1.76,signal_decay
LONG,2026-02-10,1.9,2026-02-10,1.9,28320.31,-53.81,-0.1,signal_decay
LONG,2026-02-10,1.9,2026-02-10,1.9,25980.02,-127.3,-0.26,signal_decay
SHORT,2026-02-10,1.93,2026-02-10,1.93,51250.11,-97.38,-0.1,signal_decay
LONG,2026-02-10,1.9,2026-02-10,1.96,70674.14,4452.47,3.32,signal_decay
SHORT,2026-02-10,1.97,2026-02-10,1.9,31058.35,1959.78,3.21,signal_decay
LONG,2026-02-10,1.9,2026-02-10,1.92,72361.57,1382.11,1.01,signal_decay
SHORT,2026-02-10,1.92,2026-02-10,1.9,71930.27,1230.01,0.89,signal_decay
SHORT,2026-02-10,1.94,2026-02-10,1.9,39837.08,1673.16,2.16,signal_decay
LONG,2026-02-10,1.9,2026-02-10,1.94,73412.0,2797.0,2.0,signal_decay
SHORT,2026-02-10,1.94,2026-02-10,1.9,72620.04,2766.82,1.96,signal_decay
LONG,2026-02-10,1.9,2026-02-10,1.9,74874.62,7.49,0.01,signal_decay
SHORT,2026-02-10,1.96,2026-02-11,1.9,72697.95,4005.66,2.81,signal_decay
LONG,2026-02-11,1.9,2026-02-11,1.96,75929.6,4403.92,3.05,signal_decay
SHORT,2026-02-11,1.96,2026-02-11,1.93,48508.32,1411.59,1.49,signal_decay
LONG,2026-02-11,1.9,2026-02-11,1.9,24692.28,-46.92,-0.1,signal_decay
LONG,2026-02-11,1.9,2026-02-11,1.94,35107.61,1197.17,1.79,signal_decay
LONG,2026-02-11,1.89,2026-02-11,1.9,52078.26,473.91,0.48,signal_decay
LONG,2026-02-11,1.88,2026-02-11,1.91,25121.7,781.28,1.65,signal_decay
SHORT,2026-02-11,1.91,2026-02-11,2.0,35934.39,-3054.42,-4.44,disaster_stop
LONG,2026-02-11,1.95,2026-02-11,1.94,61230.59,-544.95,-0.46,signal_decay
LONG,2026-02-11,1.89,2026-02-11,1.96,49063.12,3728.8,4.03,signal_decay
SHORT,2026-02-11,1.96,2026-02-11,1.89,56132.2,4271.66,3.87,signal_decay
LONG,2026-02-11,1.89,2026-02-11,1.94,79920.01,4643.35,3.08,signal_decay
