direction,entry_date,entry_price,exit_date,exit_price,shares,pnl,return_pct,exit_reason
LONG,2026-02-04,2.63,2026-02-04,2.66,11310.39,369.85,1.24,signal_decay
SHORT,2026-02-04,2.67,2026-02-04,2.57,13122.98,1232.25,3.52,signal_decay
LONG,2026-02-04,2.57,2026-02-04,2.7,23042.46,3032.39,5.13,signal_decay
SHORT,2026-02-04,2.7,2026-02-04,2.65,15738.76,908.13,2.13,signal_decay
LONG,2026-02-04,2.64,2026-02-04,2.63,7724.88,-40.94,-0.2,signal_decay
SHORT,2026-02-04,2.64,2026-02-04,2.62,7344.73,130.74,0.67,signal_decay
LONG,2026-02-04,2.53,2026-02-04,2.59,14590.62,814.16,2.2,signal_decay
SHORT,2026-02-04,2.66,2026-02-04,2.53,23164.92,2939.63,4.78,signal_decay
LONG,2026-02-04,2.52,2026-02-05,2.65,11505.75,1411.76,4.86,signal_decay
SHORT,2026-02-05,2.65,2026-02-05,2.52,24019.93,3314.75,5.2,signal_decay
LONG,2026-02-05,2.51,2026-02-05,2.5,20110.93,-120.67,-0.24,signal_decay
SHORT,2026-02-05,2.51,2026-02-05,2.48,11723.89,352.89,1.2,signal_decay
LONG,2026-02-05,2.47,2026-02-05,2.57,8916.17,872.0,3.95,signal_decay
LONG,2026-02-05,2.44,2026-02-05,2.51,27011.21,1809.75,2.74,signal_decay
SHORT,2026-02-05,2.51,2026-02-05,2.46,19644.72,1003.85,2.03,signal_decay
LONG,2026-02-05,2.46,2026-02-05,2.39,17461.45,-1114.04,-2.6,disaster_stop
LONG,2026-02-05,2.4,2026-02-05,2.47,19316.53,1468.06,3.17,signal_decay
LONG,2026-02-05,2.38,2026-02-05,2.44,17673.5,1150.55,2.74,signal_decay
SHORT,2026-02-05,2.45,2026-02-05,2.38,16649.22,1165.45,2.86,signal_decay
LONG,2026-02-05,2.38,2026-02-05,2.4,28891.95,525.83,0.77,signal_decay
LONG,2026-02-05,2.34,2026-02-05,2.39,23592.02,1231.5,2.23,signal_decay
SHORT,2026-02-05,2.39,2026-02-05,2.34,15005.12,799.77,2.23,signal_decay
LONG,2026-02-05,2.31,2026-02-05,2.25,16695.33,-1093.54,-2.83,disaster_stop
LONG,2026-02-05,2.25,2026-02-05,2.29,30820.58,1275.97,1.84,signal_decay
SHORT,2026-02-05,2.3,2026-02-05,2.3,15418.55,-70.93,-0.2,signal_decay
LONG,2026-02-06,2.24,2026-02-06,2.17,29785.08,-2153.46,-3.23,disaster_stop
LONG,2026-02-06,2.17,2026-02-06,2.25,31766.7,2493.69,3.62,signal_decay
LONG,2026-02-06,2.16,2026-02-06,2.22,32521.13,2097.61,2.99,signal_decay
SHORT,2026-02-06,2.25,2026-02-06,2.25,11280.4,11.28,0.04,signal_decay
SHORT,2026-02-06,2.26,2026-02-06,2.26,18011.19,-27.02,-0.07,signal_decay
LONG,2026-02-06,2.25,2026-02-06,2.25,14196.16,0.0,0.0,signal_decay
LONG,2026-02-06,2.25,2026-02-06,2.3,19183.2,851.73,1.97,signal_decay
SHORT,2026-02-06,2.3,2026-02-06,2.26,11363.97,505.7,1.93,signal_decay
LONG,2026-02-06,2.25,2026-02-06,2.25,22603.49,-101.72,-0.2,signal_decay
SHORT,2026-02-06,2.25,2026-02-06,2.25,10882.2,48.97,0.2,signal_decay
LONG,2026-02-06,2.25,2026-02-06,2.24,13338.45,-60.02,-0.2,signal_decay
LONG,2026-02-06,2.25,2026-02-06,2.38,10541.03,1404.07,5.93,signal_decay
SHORT,2026-02-06,2.38,2026-02-06,2.31,30443.09,2143.19,2.95,signal_decay
LONG,2026-02-06,2.31,2026-02-06,2.34,24990.91,857.19,1.49,signal_decay
SHORT,2026-02-06,2.35,2026-02-06,2.36,24099.55,-402.46,-0.71,signal_decay
SHORT,2026-02-06,2.36,2026-02-06,2.42,13823.89,-895.79,-2.75,disaster_stop
SHORT,2026-02-06,2.42,2026-02-06,2.47,25607.87,-1405.87,-2.27,disaster_stop
SHORT,2026-02-06,2.48,2026-02-06,2.37,22657.71,2521.8,4.48,signal_decay
LONG,2026-02-06,2.37,2026-02-06,2.39,31244.16,631.13,0.85,signal_decay
SHORT,2026-02-06,2.41,2026-02-07,2.48,25041.47,-1600.15,-2.65,disaster_stop
SHORT,2026-02-07,2.47,2026-02-07,2.37,29709.02,2950.11,4.02,signal_decay
LONG,2026-02-07,2.37,2026-02-07,2.47,12664.18,1304.41,4.35,signal_decay
SHORT,2026-02-07,2.48,2026-02-07,2.52,28138.0,-1238.07,-1.78,signal_decay
SHORT,2026-02-07,2.49,2026-02-07,2.37,13697.79,1661.54,4.87,signal_decay
LONG,2026-02-07,2.37,2026-02-07,2.5,32027.63,4195.62,5.53,signal_decay
SHORT,2026-02-07,2.5,2026-02-07,2.4,31125.54,3274.41,4.2,signal_decay
LONG,2026-02-07,2.39,2026-02-07,2.38,18403.26,-294.45,-0.67,signal_decay
LONG,2026-02-08,2.38,2026-02-08,2.51,11605.12,1543.48,5.6,signal_decay
SHORT,2026-02-08,2.52,2026-02-08,2.5,31876.32,350.64,0.44,signal_decay
LONG,2026-02-08,2.5,2026-02-08,2.51,10813.36,75.69,0.28,signal_decay
LONG,2026-02-08,2.42,2026-02-08,2.43,33174.62,301.89,0.38,signal_decay
SHORT,2026-02-09,2.42,2026-02-09,2.43,15526.47,-74.53,-0.2,signal_decay
SHORT,2026-02-09,2.44,2026-02-09,2.37,18005.98,1265.82,2.88,signal_decay
LONG,2026-02-09,2.35,2026-02-09,2.34,18128.05,-67.07,-0.16,signal_decay
SHORT,2026-02-09,2.35,2026-02-09,2.41,12664.36,-823.18,-2.77,disaster_stop
LONG,2026-02-09,2.41,2026-02-10,2.44,13941.6,349.93,1.04,signal_decay
LONG,2026-02-10,2.37,2026-02-10,2.45,20716.64,1700.84,3.46,signal_decay
SHORT,2026-02-10,2.46,2026-02-10,2.36,33255.58,3069.49,3.76,signal_decay
LONG,2026-02-10,2.36,2026-02-10,2.36,34550.56,-162.39,-0.2,signal_decay
LONG,2026-02-10,2.33,2026-02-10,2.38,19916.24,940.05,2.03,signal_decay
SHORT,2026-02-10,2.38,2026-02-10,2.41,15249.92,-423.95,-1.17,signal_decay
LONG,2026-02-11,2.32,2026-02-11,2.38,13458.79,769.84,2.46,signal_decay
SHORT,2026-02-11,2.38,2026-02-11,2.33,17497.29,1039.34,2.49,signal_decay
LONG,2026-02-11,2.32,2026-02-11,2.31,33584.15,-355.99,-0.46,signal_decay
SHORT,2026-02-11,2.32,2026-02-11,2.37,11199.53,-548.78,-2.11,disaster_stop
SHORT,2026-02-11,2.37,2026-02-11,2.31,18222.52,1118.86,2.59,signal_decay
LONG,2026-02-11,2.3,2026-02-11,2.3,13388.43,-61.59,-0.2,signal_decay
LONG,2026-02-11,2.27,2026-02-11,2.27,14527.01,-65.37,-0.2,signal_decay
LONG,2026-02-11,2.27,2026-02-11,2.33,14927.6,825.5,2.44,signal_decay
SHORT,2026-02-11,2.33,2026-02-11,2.33,22621.49,-106.32,-0.2,signal_decay
SHORT,2026-02-11,2.35,2026-02-11,2.35,12157.63,-12.16,-0.04,signal_decay
SHORT,2026-02-11,2.37,2026-02-12,2.32,10743.61,569.41,2.24,signal_decay
LONG,2026-02-12,2.32,2026-02-12,2.42,23214.7,2344.68,4.36,signal_decay
SHORT,2026-02-12,2.42,2026-02-12,2.37,35655.47,1508.23,1.75,signal_decay
LONG,2026-02-12,2.37,2026-02-12,2.37,11372.05,-53.45,-0.2,signal_decay
SHORT,2026-02-12,2.37,2026-02-12,2.42,17788.77,-974.82,-2.31,disaster_stop
SHORT,2026-02-12,2.42,2026-02-12,2.38,19193.85,733.21,1.58,signal_decay
LONG,2026-02-12,2.38,2026-02-12,2.37,28265.71,-135.68,-0.2,signal_decay
SHORT,2026-02-12,2.38,2026-02-12,2.38,11455.04,3.44,0.01,signal_decay
LONG,2026-02-12,2.37,2026-02-12,2.45,20291.45,1523.89,3.17,signal_decay
SHORT,2026-02-12,2.45,2026-02-12,2.37,35677.68,2854.21,3.26,signal_decay
LONG,2026-02-12,2.37,2026-02-12,2.43,20747.71,1205.44,2.45,signal_decay
SHORT,2026-02-12,2.44,2026-02-12,2.32,20502.09,2439.75,4.89,signal_decay
LONG,2026-02-12,2.32,2026-02-12,2.28,28579.27,-1046.0,-1.58,signal_decay
LONG,2026-02-12,2.28,2026-02-12,2.34,15948.3,850.04,2.33,signal_decay
SHORT,2026-02-12,2.34,2026-02-12,2.35,12714.29,-59.76,-0.2,signal_decay
SHORT,2026-02-12,2.34,2026-02-12,2.3,20398.4,844.49,1.77,signal_decay
LONG,2026-02-12,2.3,2026-02-13,2.61,16286.78,5110.79,13.67,signal_decay
SHORT,2026-02-13,2.83,2026-02-13,2.94,33126.07,-3773.06,-4.03,disaster_stop
SHORT,2026-02-13,2.93,2026-02-13,2.64,31263.09,9088.18,9.91,signal_decay
LONG,2026-02-13,2.64,2026-02-13,2.69,12541.51,684.77,2.07,signal_decay
SHORT,2026-02-13,2.7,2026-02-13,2.6,21181.89,1965.68,3.44,signal_decay
LONG,2026-02-13,2.6,2026-02-13,2.59,29675.05,-154.31,-0.2,signal_decay
SHORT,2026-02-13,2.6,2026-02-13,2.5,11645.6,1094.69,3.62,signal_decay
LONG,2026-02-13,2.5,2026-02-13,2.43,39213.65,-2623.39,-2.68,disaster_stop
LONG,2026-02-13,2.44,2026-02-13,2.44,39672.86,-35.71,-0.04,signal_decay
SHORT,2026-02-13,2.49,2026-02-13,2.45,15823.53,571.23,1.45,signal_decay
SHORT,2026-02-13,2.53,2026-02-13,2.5,18589.34,594.86,1.27,signal_decay
LONG,2026-02-13,2.49,2026-02-13,2.52,17544.99,491.26,1.12,signal_decay
SHORT,2026-02-13,2.52,2026-02-13,2.42,30491.34,2994.25,3.89,signal_decay
LONG,2026-02-13,2.42,2026-02-14,2.59,40921.64,6866.65,6.93,signal_decay
SHORT,2026-02-14,2.59,2026-02-14,2.42,39515.51,6923.12,6.76,signal_decay
SHORT,2026-02-14,2.54,2026-02-14,2.5,35214.59,1197.3,1.34,signal_decay
LONG,2026-02-14,2.5,2026-02-14,2.41,25492.61,-2268.84,-3.56,disaster_stop
LONG,2026-02-14,2.41,2026-02-14,2.48,43748.23,3237.37,3.07,signal_decay
SHORT,2026-02-14,2.49,2026-02-14,2.55,13954.83,-838.69,-2.42,disaster_stop
SHORT,2026-02-14,2.54,2026-02-15,2.56,15745.66,-251.93,-0.63,signal_decay
LONG,2026-02-15,2.54,2026-02-15,2.54,16322.02,128.94,0.31,signal_decay
LONG,2026-02-15,2.52,2026-02-15,2.44,19279.92,-1733.26,-3.56,disaster_stop
LONG,2026-02-15,2.44,2026-02-15,2.44,43303.57,-38.97,-0.04,signal_decay
LONG,2026-02-15,2.44,2026-02-15,2.38,15518.82,-1021.14,-2.69,disaster_stop
LONG,2026-02-15,2.38,2026-02-15,2.41,44116.93,1111.75,1.06,signal_decay
SHORT,2026-02-15,2.44,2026-02-16,2.41,33795.38,1020.62,1.24,signal_decay
LONG,2026-02-16,2.4,2026-02-16,2.48,22521.07,1689.08,3.12,signal_decay
SHORT,2026-02-16,2.48,2026-02-16,2.56,40265.34,-3184.99,-3.19,disaster_stop
SHORT,2026-02-16,2.58,2026-02-16,2.51,40792.6,2977.86,2.82,signal_decay
SHORT,2026-02-16,2.57,2026-02-16,2.48,41577.69,3700.41,3.46,signal_decay
SHORT,2026-02-16,2.49,2026-02-16,2.46,35942.84,1261.59,1.41,signal_decay
LONG,2026-02-16,2.45,2026-02-16,2.58,26677.1,3302.62,5.05,signal_decay
SHORT,2026-02-16,2.58,2026-02-16,2.54,43017.09,2017.5,1.82,signal_decay
LONG,2026-02-16,2.53,2026-02-16,2.44,26680.44,-2374.56,-3.52,disaster_stop
LONG,2026-02-16,2.44,2026-02-16,2.43,32638.5,-421.04,-0.53,signal_decay
SHORT,2026-02-16,2.51,2026-02-17,2.45,36009.43,2164.17,2.39,signal_decay
LONG,2026-02-17,2.44,2026-02-17,2.5,45710.91,2514.1,2.25,signal_decay
LONG,2026-02-17,2.45,2026-02-17,2.51,45945.74,3124.31,2.78,max_hold
SHORT,2026-02-17,2.52,2026-02-17,2.58,20576.05,-1320.98,-2.55,disaster_stop
SHORT,2026-02-17,2.58,2026-02-17,2.46,35441.15,4291.92,4.7,signal_decay
LONG,2026-02-17,2.45,2026-02-17,2.49,47335.99,1656.76,1.43,signal_decay
SHORT,2026-02-17,2.49,2026-02-18,2.48,23553.14,332.1,0.57,signal_decay
LONG,2026-02-18,2.47,2026-02-18,2.47,16844.59,-48.85,-0.12,signal_decay
LONG,2026-02-18,2.44,2026-02-18,2.44,17131.48,-135.34,-0.32,signal_decay
LONG,2026-02-18,2.44,2026-02-18,2.47,15149.01,439.32,1.19,signal_decay
LONG,2026-02-18,2.41,2026-02-18,2.42,24895.55,104.56,0.17,signal_decay
SHORT,2026-02-18,2.42,2026-02-18,2.35,35139.68,2400.04,2.82,signal_decay
LONG,2026-02-18,2.35,2026-02-18,2.34,41119.62,-152.14,-0.16,signal_decay
SHORT,2026-02-18,2.35,2026-02-19,2.35,19826.14,65.43,0.14,signal_decay
LONG,2026-02-19,2.31,2026-02-19,2.36,22172.87,1070.95,2.09,signal_decay
SHORT,2026-02-19,2.37,2026-02-19,2.32,19721.0,954.5,2.05,signal_decay
LONG,2026-02-19,2.31,2026-02-19,2.37,51600.84,3054.77,2.56,signal_decay
SHORT,2026-02-19,2.38,2026-02-19,2.38,31952.23,-153.37,-0.2,signal_decay
LONG,2026-02-19,2.31,2026-02-19,2.37,39040.03,2471.23,2.75,signal_decay
SHORT,2026-02-19,2.37,2026-02-19,2.31,51431.26,3517.9,2.88,signal_decay
SHORT,2026-02-19,2.34,2026-02-19,2.29,30479.36,1414.24,1.98,signal_decay
LONG,2026-02-19,2.28,2026-02-19,2.32,44302.65,1435.41,1.42,signal_decay
SHORT,2026-02-19,2.32,2026-02-19,2.34,18558.94,-439.85,-1.02,signal_decay
SHORT,2026-02-19,2.34,2026-02-20,2.34,16185.32,-43.7,-0.12,signal_decay
LONG,2026-02-20,2.27,2026-02-20,2.33,54086.04,3531.82,2.88,signal_decay
SHORT,2026-02-20,2.34,2026-02-20,2.34,38298.41,49.79,0.06,signal_decay
LONG,2026-02-20,2.35,2026-02-20,2.35,16582.04,-77.94,-0.2,signal_decay
SHORT,2026-02-20,2.36,2026-02-21,2.4,16401.0,-587.16,-1.52,max_hold
SHORT,2026-02-21,2.39,2026-02-21,2.39,27952.77,201.26,0.3,signal_decay
LONG,2026-02-22,2.36,2026-02-22,2.3,16251.18,-968.57,-2.53,disaster_stop
LONG,2026-02-22,2.3,2026-02-22,2.34,37481.14,1547.97,1.79,signal_decay
LONG,2026-02-22,2.35,2026-02-22,2.3,29904.18,-1285.88,-1.83,signal_decay
SHORT,2026-02-22,2.33,2026-02-22,2.27,33429.09,1955.6,2.51,signal_decay
LONG,2026-02-22,2.27,2026-02-22,2.31,25004.15,975.16,1.72,signal_decay
LONG,2026-02-22,2.27,2026-02-22,2.3,56334.74,1768.91,1.39,signal_decay
SHORT,2026-02-22,2.3,2026-02-22,2.26,19477.59,847.28,1.89,signal_decay
SHORT,2026-02-22,2.3,2026-02-22,2.29,22317.24,142.83,0.28,signal_decay
LONG,2026-02-22,2.25,2026-02-22,2.28,27725.3,676.5,1.08,signal_decay
LONG,2026-02-22,2.23,2026-02-22,2.28,58013.72,2807.86,2.17,signal_decay
SHORT,2026-02-22,2.28,2026-02-23,2.29,20491.61,-94.26,-0.2,signal_decay
SHORT,2026-02-23,2.28,2026-02-23,2.18,33745.95,3668.18,4.76,signal_decay
LONG,2026-02-23,2.17,2026-02-23,2.23,61086.82,3451.41,2.6,signal_decay
SHORT,2026-02-23,2.23,2026-02-23,2.24,48149.19,-216.67,-0.2,signal_decay
LONG,2026-02-23,2.21,2026-02-23,2.24,23004.73,517.61,1.02,signal_decay
LONG,2026-02-23,2.17,2026-02-23,2.23,61979.57,3997.68,2.97,signal_decay
SHORT,2026-02-23,2.28,2026-02-23,2.26,57187.4,1115.15,0.85,signal_decay
LONG,2026-02-23,2.16,2026-02-24,2.37,54862.35,11153.52,9.4,signal_decay
SHORT,2026-02-24,2.45,2026-02-24,2.27,58192.1,10678.25,7.49,signal_decay
SHORT,2026-02-24,2.26,2026-02-24,2.18,23334.46,1880.76,3.56,signal_decay
LONG,2026-02-24,2.18,2026-02-24,2.17,61445.54,-270.36,-0.2,signal_decay
SHORT,2026-02-24,2.25,2026-02-24,2.28,66180.23,-2117.77,-1.42,signal_decay
SHORT,2026-02-24,2.28,2026-02-24,2.17,27040.72,3101.57,5.03,signal_decay
LONG,2026-02-24,2.16,2026-02-24,2.18,69072.22,1353.82,0.91,signal_decay
SHORT,2026-02-24,2.19,2026-02-25,2.28,30119.26,-2921.57,-4.44,disaster_stop
SHORT,2026-02-25,2.28,2026-02-25,2.31,35165.97,-935.41,-1.17,signal_decay
SHORT,2026-02-25,2.3,2026-02-25,2.32,19295.27,-397.48,-0.89,signal_decay
SHORT,2026-02-25,2.39,2026-02-25,2.4,34244.79,-198.62,-0.24,signal_decay
SHORT,2026-02-25,2.4,2026-02-25,2.42,27267.29,-458.09,-0.7,signal_decay
LONG,2026-02-25,2.41,2026-02-25,2.42,24883.87,179.16,0.3,signal_decay
SHORT,2026-02-25,2.42,2026-02-25,2.39,20736.98,792.15,1.58,signal_decay
SHORT,2026-02-25,2.38,2026-02-25,2.45,18670.89,-1323.77,-2.98,disaster_stop
SHORT,2026-02-25,2.45,2026-02-26,2.36,34469.72,3043.68,3.61,signal_decay
LONG,2026-02-26,2.35,2026-02-26,2.46,57048.5,6047.14,4.5,signal_decay
SHORT,2026-02-26,2.46,2026-02-26,2.38,60571.02,4857.8,3.26,signal_decay
LONG,2026-02-26,2.35,2026-02-26,2.36,65652.97,479.27,0.31,signal_decay
SHORT,2026-02-26,2.39,2026-02-26,2.31,23170.13,1862.88,3.37,signal_decay
LONG,2026-02-26,2.3,2026-02-26,2.38,67501.32,4873.6,3.14,signal_decay
SHORT,2026-02-26,2.38,2026-02-27,2.43,32298.12,-1773.17,-2.31,disaster_stop
SHORT,2026-02-27,2.43,2026-02-27,2.34,25636.77,2289.36,3.67,signal_decay
LONG,2026-02-27,2.34,2026-02-27,2.36,67701.39,1489.43,0.94,signal_decay
SHORT,2026-02-27,2.36,2026-02-27,2.36,25025.49,-17.52,-0.03,signal_decay
SHORT,2026-02-27,2.4,2026-02-27,2.27,50953.51,6700.39,5.48,signal_decay
LONG,2026-02-27,2.26,2026-02-28,2.25,71690.94,-824.45,-0.51,signal_decay
SHORT,2026-02-28,2.26,2026-02-28,2.22,38952.94,1425.68,1.62,signal_decay
LONG,2026-02-28,2.21,2026-02-28,2.27,37334.86,2105.69,2.55,signal_decay
LONG,2026-02-28,2.16,2026-02-28,2.22,75631.09,4500.05,2.75,signal_decay
SHORT,2026-02-28,2.27,2026-02-28,2.25,56203.05,1376.97,1.08,signal_decay
LONG,2026-02-28,2.25,2026-02-28,2.24,41074.42,-184.83,-0.2,signal_decay
LONG,2026-02-28,2.16,2026-02-28,2.21,77053.77,4053.03,2.44,signal_decay
SHORT,2026-02-28,2.3,2026-02-28,2.36,31667.42,-1890.54,-2.6,disaster_stop
SHORT,2026-02-28,2.35,2026-03-01,2.34,71193.11,733.29,0.44,signal_decay
SHORT,2026-03-01,2.37,2026-03-01,2.4,36368.15,-1156.51,-1.34,signal_decay
SHORT,2026-03-01,2.39,2026-03-01,2.4,26201.64,-125.77,-0.2,signal_decay
SHORT,2026-03-01,2.41,2026-03-01,2.41,60908.43,499.45,0.34,signal_decay
SHORT,2026-03-01,2.4,2026-03-01,2.38,30187.86,754.7,1.04,signal_decay
LONG,2026-03-01,2.38,2026-03-01,2.31,25997.07,-1705.41,-2.76,disaster_stop
LONG,2026-03-01,2.32,2026-03-01,2.28,72114.53,-2639.39,-1.58,signal_decay
LONG,2026-03-01,2.29,2026-03-02,2.32,24292.47,680.19,1.22,signal_decay
SHORT,2026-03-02,2.34,2026-03-02,2.32,26362.1,379.61,0.62,signal_decay
LONG,2026-03-02,2.32,2026-03-02,2.33,30314.01,221.29,0.31,signal_decay
SHORT,2026-03-02,2.33,2026-03-02,2.4,24220.48,-1593.71,-2.82,disaster_stop
SHORT,2026-03-02,2.39,2026-03-03,2.34,27873.3,1402.03,2.1,signal_decay
LONG,2026-03-03,2.34,2026-03-03,2.31,71104.48,-2318.01,-1.39,signal_decay
SHORT,2026-03-03,2.31,2026-03-03,2.3,43931.75,325.09,0.32,signal_decay
LONG,2026-03-03,2.28,2026-03-03,2.33,37460.4,1696.96,1.99,signal_decay
LONG,2026-03-03,2.33,2026-03-03,2.33,25760.58,-121.07,-0.2,signal_decay
LONG,2026-03-03,2.27,2026-03-03,2.32,39058.0,1773.23,2.0,signal_decay
LONG,2026-03-03,2.27,2026-03-04,2.26,26844.8,-389.25,-0.64,signal_decay
SHORT,2026-03-04,2.34,2026-03-04,2.36,51328.13,-1011.16,-0.84,signal_decay
SHORT,2026-03-04,2.36,2026-03-04,2.31,70432.27,3761.08,2.26,signal_decay
LONG,2026-03-04,2.3,2026-03-04,2.36,71733.0,4468.97,2.71,signal_decay
LONG,2026-03-04,2.37,2026-03-04,2.39,24852.46,452.31,0.77,signal_decay
SHORT,2026-03-04,2.39,2026-03-04,2.4,22111.41,-106.13,-0.2,signal_decay
SHORT,2026-03-04,2.42,2026-03-04,2.4,29283.34,503.67,0.71,signal_decay
LONG,2026-03-04,2.39,2026-03-05,2.33,22603.0,-1394.61,-2.58,disaster_stop
LONG,2026-03-05,2.34,2026-03-05,2.43,55380.96,4989.82,3.86,signal_decay
SHORT,2026-03-05,2.43,2026-03-05,2.43,70982.2,369.11,0.21,signal_decay
LONG,2026-03-05,2.33,2026-03-06,2.38,39502.18,1666.99,1.81,signal_decay
SHORT,2026-03-06,2.38,2026-03-06,2.39,57509.08,-563.59,-0.41,signal_decay
SHORT,2026-03-06,2.36,2026-03-06,2.29,23590.97,1519.26,2.73,signal_decay
LONG,2026-03-06,2.29,2026-03-06,2.34,40878.04,2219.68,2.37,signal_decay
SHORT,2026-03-06,2.35,2026-03-06,2.27,44886.12,3344.02,3.17,signal_decay
LONG,2026-03-06,2.27,2026-03-06,2.32,50615.33,2449.78,2.13,signal_decay
SHORT,2026-03-06,2.32,2026-03-07,2.32,59786.0,-95.66,-0.07,signal_decay
LONG,2026-03-07,2.23,2026-03-07,2.28,79719.0,3619.24,2.03,signal_decay
LONG,2026-03-07,2.23,2026-03-07,2.26,80565.48,2457.25,1.37,signal_decay
LONG,2026-03-07,2.2,2026-03-07,2.22,53214.21,776.93,0.66,signal_decay
SHORT,2026-03-07,2.22,2026-03-07,2.19,32722.74,1197.65,1.65,signal_decay
LONG,2026-03-07,2.18,2026-03-08,2.26,29868.72,2464.17,3.78,signal_decay
LONG,2026-03-08,2.2,2026-03-08,2.29,27240.97,2435.34,4.07,signal_decay
SHORT,2026-03-08,2.29,2026-03-08,2.19,80456.96,8093.97,4.39,signal_decay
LONG,2026-03-08,2.19,2026-03-08,2.18,86167.64,-379.14,-0.2,signal_decay
LONG,2026-03-08,2.19,2026-03-08,2.19,56973.41,-22.79,-0.02,signal_decay
SHORT,2026-03-08,2.19,2026-03-08,2.27,42157.1,-3456.88,-3.74,disaster_stop
SHORT,2026-03-08,2.27,2026-03-09,2.27,80760.58,40.38,0.02,signal_decay
SHORT,2026-03-09,2.3,2026-03-09,3.59,72169.67,-93401.99,-56.34,disaster_stop
LONG,2026-03-09,2.22,2026-03-09,2.57,63057.5,22435.86,16.03,signal_decay
LONG,2026-03-09,2.26,2026-03-09,2.3,30343.79,1013.48,1.48,signal_decay
SHORT,2026-03-09,2.31,2026-03-09,2.32,65492.89,-301.27,-0.2,signal_decay
SHORT,2026-03-09,2.31,2026-03-09,2.32,65442.17,-301.03,-0.2,signal_decay
LONG,2026-03-09,2.3,2026-03-09,2.57,21795.29,5904.34,11.8,signal_decay
